1248,2886,11482,2017-01-11 23:48:42,Awaiting,2017-01-16,2017-01-20
1249,3142,11482,2017-01-09 18:50:05,Paid,2017-01-17,2017-01-27
1250,912,11482,2016-12-28 16:26:56,Paid,2017-01-19,2017-01-26
1251,1038,11482,2017-01-16 20:29:19,Paid,2017-01-20,2017-01-24
1252,3073,11482,2017-01-08 15:45:52,Confirmed,2017-01-20,2017-01-25
1253,899,11482,2017-01-03 04:50:00,Awaiting,2017-01-23,2017-01-31
1254,1178,11482,2017-01-25 03:28:24,Awaiting,2017-01-26,2017-02-04
1255,3917,11482,2017-01-14 18:05:06,Awaiting,2017-01-29,2017-02-07
1256,270,11482,2017-01-14 15:11:26,Awaiting,2017-01-31,2017-02-04
1257,2952,11482,2017-01-22 02:08:34,Awaiting,2017-02-01,2017-02-08
1258,44,11482,2017-01-06 04:26:30,Awaiting,2017-02-04,2017-02-17
1259,3953,11482,2017-01-31 09:41:46,Awaiting,2017-02-07,2017-02-09
1260,151,11482,2017-01-12 20:53:17,Confirmed,2017-02-07,2017-02-13
1261,980,11482,2017-01-16 02:08:50,Confirmed,2017-02-08,2017-02-19
1262,2212,11482,2017-01-12 02:19:47,Paid,2017-02-09,2017-02-17
1263,1369,11482,2017-01-19 09:27:31,Awaiting,2017-02-09,2017-02-10
1264,2868,11482,2017-01-18 21:17:34,Paid,2017-02-09,2017-02-13
1265,1758,11482,2017-01-13 08:26:43,Confirmed,2017-02-11,2017-02-13
1266,2328,11482,2017-01-17 21:58:19,Awaiting,2017-02-14,2017-02-22
1267,1827,11482,2017-01-23 22:30:32,Paid,2017-02-14,2017-02-17
1268,2406,11482,2017-02-10 20:13:07,Paid,2017-02-14,2017-02-26
1269,1620,11482,2017-01-24 23:55:36,Confirmed,2017-02-14,2017-02-17
1270,17,11482,2017-01-26 06:34:59,Confirmed,2017-02-14,2017-02-19
1271,745,11482,2017-02-13 05:28:56,Paid,2017-02-14,2017-02-22
1272,2657,11482,2017-01-27 05:02:22,Awaiting,2017-02-14,2017-02-21
1273,3969,11482,2017-02-12 20:08:02,Awaiting,2017-02-14,2017-02-25
1274,1600,11482,2017-02-09 03:45:39,Awaiting,2017-02-16,2017-02-18
1275,1565,11482,2017-02-08 04:19:49,Confirmed,2017-02-17,2017-02-21
1276,3491,11482,2017-02-04 03:15:10,Awaiting,2017-02-18,2017-03-03
1277,3589,11482,2017-02-05 00:41:51,Paid,2017-02-18,2017-03-01
1278,937,11482,2017-02-16 02:09:25,Awaiting,2017-02-21,2017-02-24
1279,2331,11482,2017-01-29 04:26:28,Awaiting,2017-02-24,2017-03-02
1280,3495,11482,2017-02-10 23:46:48,Confirmed,2017-02-25,2017-03-07
1281,1902,11482,2017-02-06 05:55:26,Awaiting,2017-02-26,2017-02-28
1282,1070,11482,2017-02-02 03:30:31,Awaiting,2017-02-26,2017-03-04
1283,3008,11482,2017-01-28 01:54:26,Awaiting,2017-02-27,2017-03-09
1284,3291,11482,2017-01-30 03:46:27,Awaiting,2017-03-01,2017-03-14
1285,1971,11482,2017-02-02 13:50:27,Awaiting,2017-03-01,2017-03-07
1286,3024,11482,2017-02-12 09:49:14,Confirmed,2017-03-03,2017-03-09
1287,3432,11482,2017-02-09 14:50:50,Paid,2017-03-03,2017-03-11
1288,915,11482,2017-02-26 00:31:42,Awaiting,2017-03-03,2017-03-05
1289,2562,11482,2017-03-02 15:36:09,Awaiting,2017-03-04,2017-03-16
1290,872,11482,2017-03-01 15:00:49,Confirmed,2017-03-04,2017-03-12
1291,1004,11482,2017-03-02 18:17:30,Confirmed,2017-03-04,2017-03-12
1292,2670,11482,2017-02-19 21:04:20,Paid,2017-03-06,2017-03-11
1293,953,11482,2017-02-21 12:51:40,Confirmed,2017-03-07,2017-03-17
1294,3267,11482,2017-02-07 20:11:02,Paid,2017-03-08,2017-03-19
1295,2182,11482,2017-02-23 15:27:41,Confirmed,2017-03-09,2017-03-12
1296,3462,11482,2017-03-04 01:31:58,Paid,2017-03-11,2017-03-15
1297,1412,11482,2017-03-05 03:22:22,Awaiting,2017-03-13,2017-03-16
1298,3091,11482,2017-02-14 16:03:49,Confirmed,2017-03-15,2017-03-17
1299,3261,11482,2017-02-21 08:47:55,Awaiting,2017-03-17,2017-03-21
1300,2334,11482,2017-03-03 06:12:02,Paid,2017-03-18,2017-03-30
1301,711,11482,2017-03-03 18:08:47,Awaiting,2017-03-20,2017-03-22
1302,2233,11482,2017-03-09 22:46:50,Confirmed,2017-03-23,2017-03-29
1303,1106,11482,2017-02-22 00:58:06,Paid,2017-03-23,2017-03-31
1304,2871,11482,2017-02-25 22:33:12,Paid,2017-03-25,2017-04-03
1305,1248,11482,2017-02-26 06:59:23,Paid,2017-03-27,2017-04-05
1306,366,11482,2017-03-24 18:29:25,Paid,2017-03-28,2017-04-09
1307,18,11482,2017-03-19 07:27:48,Awaiting,2017-03-29,2017-03-30
1308,35,11482,2017-03-25 22:52:41,Awaiting,2017-03-30,2017-04-09
1309,3875,11482,2017-03-05 00:54:01,Paid,2017-04-02,2017-04-13
1310,184,11482,2017-03-14 18:12:42,Awaiting,2017-04-02,2017-04-09
1311,1177,11482,2017-03-13 22:53:00,Awaiting,2017-04-04,2017-04-05
1312,3013,11482,2017-04-02 07:25:54,Awaiting,2017-04-07,2017-04-12
1313,3538,11482,2017-03-20 00:46:31,Paid,2017-04-07,2017-04-18
1314,3814,11482,2017-03-25 15:37:36,Paid,2017-04-09,2017-04-16
1315,61,11482,2017-03-25 23:39:00,Confirmed,2017-04-10,2017-04-20
1316,2491,11482,2017-04-02 18:07:31,Awaiting,2017-04-10,2017-04-15
1317,2258,11482,2017-04-07 02:28:34,Confirmed,2017-04-12,2017-04-16
1318,2862,11482,2017-04-12 11:25:59,Paid,2017-04-13,2017-04-22
1319,3665,11482,2017-03-18 08:34:14,Awaiting,2017-04-15,2017-04-21
1320,409,11482,2017-03-21 01:23:10,Awaiting,2017-04-18,2017-04-25
1321,17,37145,2016-11-06 14:22:58,Awaiting,2016-11-20,2016-12-02
1322,1626,37145,2016-10-25 08:49:06,Awaiting,2016-11-23,2016-11-28
1323,2663,37145,2016-10-30 19:25:02,Paid,2016-11-25,2016-12-02
1324,2618,37145,2016-10-31 20:26:41,Confirmed,2016-11-27,2016-12-05
1325,48,37145,2016-11-18 10:44:34,Confirmed,2016-11-29,2016-12-07
1326,2659,37145,2016-11-05 12:46:52,Awaiting,2016-11-30,2016-12-03
1327,2739,37145,2016-11-27 00:44:33,Awaiting,2016-12-01,2016-12-04
1328,406,37145,2016-11-25 02:55:54,Awaiting,2016-12-04,2016-12-07
1329,3351,37145,2016-11-30 09:45:45,Awaiting,2016-12-07,2016-12-18
1330,540,37145,2016-11-19 08:15:15,Awaiting,2016-12-07,2016-12-10
1331,3149,37145,2016-11-25 22:12:14,Paid,2016-12-10,2016-12-13
1332,546,37145,2016-11-28 14:54:50,Paid,2016-12-12,2016-12-22
1333,2697,37145,2016-11-24 18:46:27,Awaiting,2016-12-15,2016-12-19
1334,365,37145,2016-12-10 16:52:49,Awaiting,2016-12-17,2016-12-27
1335,3946,37145,2016-12-01 03:17:54,Paid,2016-12-20,2017-01-01
1336,2673,37145,2016-12-19 21:07:05,Awaiting,2016-12-21,2016-12-25
1337,3771,37145,2016-12-03 12:22:14,Awaiting,2016-12-24,2016-12-26
1338,2666,37145,2016-11-29 10:32:20,Confirmed,2016-12-24,2016-12-30
1339,2376,37145,2016-12-09 16:55:29,Confirmed,2016-12-25,2017-01-01
1340,3991,37145,2016-12-14 14:28:15,Awaiting,2016-12-26,2017-01-01
1341,2458,37145,2016-12-20 02:39:40,Paid,2016-12-27,2017-01-03
1342,2673,37145,2016-12-21 00:55:09,Paid,2016-12-28,2017-01-04
1343,3897,37145,2016-12-23 08:32:14,Paid,2016-12-30,2017-01-07
1344,973,37145,2016-12-04 03:43:27,Awaiting,2017-01-02,2017-01-09
1345,1778,37145,2016-12-11 14:49:05,Awaiting,2017-01-02,2017-01-09
1346,236,37145,2016-12-10 03:21:35,Confirmed,2017-01-02,2017-01-10
1347,3952,37145,2016-12-19 07:02:44,Confirmed,2017-01-02,2017-01-14
1348,3309,37145,2016-12-07 08:41:56,Awaiting,2017-01-02,2017-01-10
1349,2495,37145,2017-01-01 15:41:31,Paid,2017-01-04,2017-01-10
1350,3248,37145,2016-12-22 23:33:51,Confirmed,2017-01-06,2017-01-17
1351,2289,37145,2016-12-29 13:38:01,Awaiting,2017-01-06,2017-01-15
1352,2002,37145,2016-12-14 08:22:04,Paid,2017-01-09,2017-01-14
1353,173,37145,2016-12-26 04:26:03,Paid,2017-01-12,2017-01-15
1354,1407,37145,2016-12-28 02:50:44,Awaiting,2017-01-13,2017-01-17
1355,2657,37145,2016-12-16 01:05:26,Awaiting,2017-01-14,2017-01-21
1356,1268,37145,2016-12-19 20:38:54,Awaiting,2017-01-15,2017-01-15
1357,2951,37145,2016-12-27 00:43:42,Awaiting,2017-01-18,2017-01-24
1358,3762,37145,2017-01-11 22:12:38,Awaiting,2017-01-20,2017-01-26
1359,803,37145,2017-01-05 08:06:07,Awaiting,2017-01-20,2017-01-23
1360,3708,37145,2017-01-22 13:57:25,Awaiting,2017-01-23,2017-02-01
1361,2354,37145,2016-12-30 22:15:59,Awaiting,2017-01-23,2017-01-27
1362,132,37145,2017-01-04 21:41:08,Awaiting,2017-01-23,2017-01-29
1363,2230,37145,2016-12-27 21:18:18,Awaiting,2017-01-24,2017-01-27
1364,403,37145,2017-01-02 07:07:09,Awaiting,2017-01-26,2017-02-02
1365,46,37145,2017-01-07 20:11:09,Confirmed,2017-01-26,2017-02-02
1366,1320,37145,2017-01-19 18:08:52,Awaiting,2017-01-27,2017-02-03
1367,2952,37145,2017-01-12 16:19:53,Awaiting,2017-01-30,2017-02-05
1368,3570,37145,2017-01-27 22:24:43,Awaiting,2017-01-30,2017-02-07
1369,2270,37145,2017-01-28 09:23:23,Paid,2017-01-31,2017-02-02
1370,922,37145,2017-01-09 04:45:23,Awaiting,2017-01-31,2017-02-04
1371,135,37145,2017-01-30 02:49:06,Confirmed,2017-01-31,2017-02-07
1372,2926,37145,2017-01-30 18:40:02,Awaiting,2017-02-02,2017-02-09
1373,579,37145,2017-01-04 00:13:34,Paid,2017-02-02,2017-02-11
1374,2265,37145,2017-01-09 19:30:07,Awaiting,2017-02-03,2017-02-04
1375,3495,37145,2017-01-05 21:07:32,Awaiting,2017-02-03,2017-02-14
1376,192,37145,2017-01-10 12:19:14,Paid,2017-02-06,2017-02-11
1377,1891,37145,2017-01-30 21:36:43,Awaiting,2017-02-07,2017-02-13
1378,167,37145,2017-01-20 10:31:26,Awaiting,2017-02-07,2017-02-10
1379,2599,37145,2017-01-16 21:01:57,Paid,2017-02-08,2017-02-11
1380,930,37145,2017-01-19 16:02:41,Confirmed,2017-02-09,2017-02-14
1381,3972,37145,2017-02-09 04:41:23,Awaiting,2017-02-11,2017-02-15
1382,3181,37145,2017-01-26 13:06:58,Confirmed,2017-02-13,2017-02-19
1383,3912,37145,2017-01-19 19:55:31,Confirmed,2017-02-15,2017-02-20
1384,136,37145,2017-01-27 19:08:50,Paid,2017-02-16,2017-02-25
1385,2575,37145,2017-02-13 23:36:20,Awaiting,2017-02-19,2017-02-26
1386,1384,37145,2017-01-26 10:07:52,Awaiting,2017-02-20,2017-03-01
1387,882,37145,2017-02-20 06:05:33,Awaiting,2017-02-22,2017-03-03
1388,3566,37145,2017-02-03 12:02:36,Awaiting,2017-02-24,2017-03-02
1389,2768,37145,2017-02-22 06:08:03,Paid,2017-02-27,2017-03-05
1390,513,37145,2017-02-09 10:48:47,Paid,2017-03-02,2017-03-12
1391,1573,37145,2017-03-02 18:01:21,Awaiting,2017-03-03,2017-03-07
1392,1347,37145,2017-02-12 20:31:17,Awaiting,2017-03-04,2017-03-13
1393,319,37145,2017-02-26 23:30:49,Confirmed,2017-03-06,2017-03-19
1394,362,37145,2017-02-24 15:02:40,Confirmed,2017-03-08,2017-03-15
1395,2208,37145,2017-02-26 19:20:01,Awaiting,2017-03-08,2017-03-13
1396,2713,37145,2017-02-21 07:48:13,Awaiting,2017-03-08,2017-03-16
1397,1156,37145,2017-03-03 05:38:53,Paid,2017-03-08,2017-03-13
1398,3040,37145,2017-02-22 20:38:01,Confirmed,2017-03-09,2017-03-16
1399,3601,37145,2017-02-11 16:16:07,Awaiting,2017-03-12,2017-03-15
1400,2189,37145,2017-03-07 10:16:33,Awaiting,2017-03-15,2017-03-28
1401,1367,37145,2017-03-13 18:58:01,Paid,2017-03-15,2017-03-23
1402,3880,37145,2017-03-07 18:41:24,Awaiting,2017-03-18,2017-03-26
1403,3848,37145,2017-02-23 10:30:03,Paid,2017-03-20,2017-03-23
1404,3032,37145,2017-03-18 05:57:14,Confirmed,2017-03-20,2017-03-28
1405,2141,37145,2017-02-26 07:36:34,Awaiting,2017-03-20,2017-03-28
1406,3106,37145,2017-03-10 15:39:42,Awaiting,2017-03-23,2017-04-01
1407,2812,37145,2017-03-15 19:13:17,Awaiting,2017-03-25,2017-03-31
1408,3283,37145,2017-03-15 16:00:25,Confirmed,2017-03-27,2017-04-02
1409,350,37145,2017-03-01 23:12:22,Awaiting,2017-03-27,2017-04-01
1410,663,37145,2017-03-29 14:19:15,Awaiting,2017-03-30,2017-04-03
1411,2261,37145,2017-03-19 18:13:13,Awaiting,2017-04-01,2017-04-09
1412,2437,37145,2017-03-27 00:56:27,Awaiting,2017-04-02,2017-04-11
1413,2448,37145,2017-03-05 02:23:41,Paid,2017-04-02,2017-04-10
1414,496,37145,2017-03-13 20:37:02,Awaiting,2017-04-03,2017-04-13
1415,3521,37145,2017-03-29 19:48:09,Confirmed,2017-04-05,2017-04-18
1416,3286,37145,2017-03-25 17:16:32,Awaiting,2017-04-05,2017-04-11
1417,610,37145,2017-04-02 06:44:15,Paid,2017-04-05,2017-04-11
1418,3304,37145,2017-03-21 07:30:22,Awaiting,2017-04-07,2017-04-15
1419,2483,37145,2017-03-20 17:12:19,Awaiting,2017-04-09,2017-04-11
1420,1685,37145,2017-03-11 02:31:29,Confirmed,2017-04-10,2017-04-13
1421,3272,37145,2017-03-22 05:26:54,Confirmed,2017-04-13,2017-04-19
1422,3953,37145,2017-03-22 15:51:38,Paid,2017-04-16,2017-04-28
1423,1728,37145,2017-03-21 22:31:10,Confirmed,2017-04-19,2017-04-23
1424,1250,37145,2017-03-25 13:51:20,Paid,2017-04-20,2017-04-24
1425,2774,37145,2017-04-16 19:44:37,Confirmed,2017-04-20,2017-04-24
1426,676,37145,2017-04-10 14:30:26,Awaiting,2017-04-22,2017-04-29
1427,1928,37145,2017-03-25 22:29:27,Awaiting,2017-04-22,2017-04-29
1428,1591,19180,2016-11-14 15:19:03,Paid,2016-11-18,2016-11-20
1429,3643,19180,2016-11-17 10:30:28,Paid,2016-11-19,2016-11-20
1430,1437,19180,2016-10-22 13:34:05,Awaiting,2016-11-20,2016-11-22
1431,3840,19180,2016-10-24 08:54:14,Awaiting,2016-11-20,2016-11-28
1432,1860,19180,2016-11-14 11:28:07,Awaiting,2016-11-21,2016-11-30
1433,317,19180,2016-11-03 21:01:33,Awaiting,2016-11-22,2016-11-26
1434,35,19180,2016-10-23 03:20:40,Confirmed,2016-11-22,2016-11-27
1435,3480,19180,2016-11-06 09:05:59,Awaiting,2016-11-22,2016-11-28
1436,3284,19180,2016-10-24 10:06:21,Awaiting,2016-11-22,2016-11-28
1437,1640,19180,2016-11-21 16:54:00,Paid,2016-11-22,2016-11-29
1438,2626,19180,2016-10-31 11:11:56,Awaiting,2016-11-25,2016-11-30
1439,354,19180,2016-11-04 23:20:03,Confirmed,2016-11-26,2016-12-03
1440,3535,19180,2016-11-11 08:37:30,Awaiting,2016-11-29,2016-12-09
1441,3273,19180,2016-11-16 02:16:40,Paid,2016-12-02,2016-12-11
1442,1669,19180,2016-12-01 23:18:12,Confirmed,2016-12-03,2016-12-04
1443,1763,19180,2016-11-11 09:22:07,Awaiting,2016-12-06,2016-12-12
1444,2133,19180,2016-11-14 09:49:00,Awaiting,2016-12-06,2016-12-08
1445,68,19180,2016-11-30 01:29:05,Awaiting,2016-12-06,2016-12-10
1446,1033,19180,2016-11-20 21:21:06,Paid,2016-12-07,2016-12-12
1447,2066,19180,2016-11-28 14:44:29,Awaiting,2016-12-09,2016-12-13
1448,1176,19180,2016-11-13 05:35:01,Awaiting,2016-12-12,2016-12-15
1449,2583,19180,2016-11-24 23:45:25,Awaiting,2016-12-15,2016-12-21
1450,3537,19180,2016-11-28 16:42:50,Awaiting,2016-12-15,2016-12-24
1451,924,19180,2016-12-07 04:56:40,Paid,2016-12-15,2016-12-23
1452,320,19180,2016-12-10 05:45:20,Paid,2016-12-18,2016-12-28
1453,1097,19180,2016-11-25 09:05:56,Awaiting,2016-12-18,2016-12-24
1454,634,19180,2016-12-03 00:01:32,Awaiting,2016-12-19,2016-12-28
1455,1282,19180,2016-12-01 21:58:10,Awaiting,2016-12-20,2016-12-23
1456,8,19180,2016-12-04 21:34:00,Awaiting,2016-12-22,2016-12-28
1457,3929,19180,2016-12-15 04:57:46,Paid,2016-12-22,2016-12-24
1458,3746,19180,2016-12-23 02:53:52,Awaiting,2016-12-24,2017-01-02
1459,107,19180,2016-11-29 09:18:49,Confirmed,2016-12-27,2017-01-04
1460,2599,19180,2016-12-13 01:55:21,Awaiting,2016-12-29,2017-01-03
1461,1051,19180,2016-12-07 08:49:58,Awaiting,2016-12-30,2017-01-07
1462,2550,19180,2016-12-25 04:36:41,Confirmed,2017-01-02,2017-01-04
1463,2976,19180,2017-01-01 00:31:44,Confirmed,2017-01-03,2017-01-08
1464,3090,19180,2016-12-04 18:54:00,Paid,2017-01-03,2017-01-11
1465,1286,19180,2017-01-01 15:19:42,Confirmed,2017-01-05,2017-01-16
1466,230,19180,2016-12-18 22:37:44,Awaiting,2017-01-08,2017-01-20
1467,1270,19180,2016-12-29 06:25:00,Confirmed,2017-01-08,2017-01-19
1468,1643,19180,2017-01-01 08:30:08,Paid,2017-01-08,2017-01-13
1469,280,19180,2017-01-03 13:47:51,Awaiting,2017-01-09,2017-01-16
1470,3391,19180,2016-12-24 12:09:20,Confirmed,2017-01-09,2017-01-17
1471,2118,19180,2016-12-27 00:11:22,Confirmed,2017-01-09,2017-01-16
1472,3400,19180,2016-12-29 23:32:46,Awaiting,2017-01-09,2017-01-16
1473,3843,19180,2016-12-15 15:29:11,Awaiting,2017-01-09,2017-01-15
1474,3432,19180,2017-01-04 17:54:49,Awaiting,2017-01-10,2017-01-15
1475,1215,19180,2016-12-30 03:13:16,Confirmed,2017-01-11,2017-01-18
1476,3082,19180,2016-12-25 12:23:13,Awaiting,2017-01-11,2017-01-16
1477,3086,19180,2017-01-07 13:58:27,Awaiting,2017-01-12,2017-01-15
1478,502,19180,2016-12-26 03:42:06,Confirmed,2017-01-13,2017-01-18
1479,3646,19180,2016-12-20 18:51:38,Awaiting,2017-01-13,2017-01-20
1480,3765,19180,2017-01-02 23:57:40,Awaiting,2017-01-15,2017-01-24
1481,1066,19180,2016-12-23 17:30:04,Awaiting,2017-01-16,2017-01-20
1482,2909,19180,2016-12-26 11:17:37,Awaiting,2017-01-18,2017-01-21
1483,1301,19180,2017-01-11 14:24:28,Awaiting,2017-01-19,2017-01-27
1484,10,19180,2016-12-30 00:16:15,Awaiting,2017-01-19,2017-01-27
1485,3373,19180,2017-01-08 23:19:27,Awaiting,2017-01-22,2017-01-26
1486,396,19180,2017-01-06 04:51:48,Awaiting,2017-01-23,2017-02-03
1487,766,19180,2016-12-31 05:15:18,Confirmed,2017-01-25,2017-02-03
1488,2309,19180,2017-01-23 20:25:42,Awaiting,2017-01-27,2017-02-06
1489,2990,19180,2017-01-26 21:08:35,Paid,2017-01-30,2017-02-03
1490,512,19180,2017-01-10 08:57:43,Awaiting,2017-02-02,2017-02-08
1491,2840,19180,2017-01-08 05:53:30,Awaiting,2017-02-05,2017-02-13
1492,2400,19180,2017-02-06 14:23:26,Confirmed,2017-02-07,2017-02-09
1493,2150,19180,2017-02-07 03:22:12,Paid,2017-02-09,2017-02-18
1494,3237,19180,2017-01-20 08:32:15,Confirmed,2017-02-12,2017-02-14
1495,308,19180,2017-01-19 07:40:06,Confirmed,2017-02-12,2017-02-17
1496,3894,19180,2017-01-13 00:20:41,Awaiting,2017-02-12,2017-02-18
1497,2442,19180,2017-01-18 01:19:35,Paid,2017-02-13,2017-02-22
1498,2865,19180,2017-01-23 03:58:34,Paid,2017-02-15,2017-02-21
1499,581,19180,2017-01-26 22:56:08,Paid,2017-02-18,2017-03-01
1500,1631,19180,2017-02-06 17:31:19,Awaiting,2017-02-20,2017-03-02
1501,1062,19180,2017-02-15 05:09:26,Awaiting,2017-02-23,2017-03-03
1502,3012,19180,2017-02-13 19:27:25,Confirmed,2017-02-24,2017-03-08
1503,3292,19180,2017-02-17 07:14:07,Awaiting,2017-02-27,2017-03-11
1504,3434,19180,2017-02-07 14:08:45,Awaiting,2017-03-02,2017-03-09
1505,2185,19180,2017-02-07 04:35:15,Paid,2017-03-03,2017-03-08
1506,2716,19180,2017-02-23 12:48:48,Paid,2017-03-06,2017-03-08
1507,1070,19180,2017-02-15 16:24:54,Awaiting,2017-03-07,2017-03-13
1508,488,19180,2017-02-22 19:54:39,Awaiting,2017-03-10,2017-03-14
1509,1349,19180,2017-03-05 13:04:05,Awaiting,2017-03-12,2017-03-12
1510,518,19180,2017-03-06 06:06:09,Awaiting,2017-03-15,2017-03-22
1511,836,19180,2017-03-13 11:50:29,Awaiting,2017-03-16,2017-03-18
1512,2771,19180,2017-03-15 09:00:59,Awaiting,2017-03-17,2017-03-25
1513,3287,19180,2017-03-02 11:57:04,Paid,2017-03-20,2017-03-28
1514,2296,19180,2017-03-19 08:51:35,Awaiting,2017-03-23,2017-03-29
1515,2245,19180,2017-03-18 02:23:36,Paid,2017-03-26,2017-04-01
1516,633,19180,2017-02-27 07:39:38,Awaiting,2017-03-27,2017-04-03
1517,524,19180,2017-03-27 10:54:59,Awaiting,2017-03-29,2017-04-10
1518,2943,19180,2017-03-01 05:48:02,Awaiting,2017-03-29,2017-04-04
1519,2850,19180,2017-03-19 19:28:41,Awaiting,2017-03-29,2017-04-08
1520,3935,19180,2017-03-23 10:41:31,Awaiting,2017-04-01,2017-04-13
1521,2284,19180,2017-03-22 15:33:46,Paid,2017-04-03,2017-04-07
1522,1601,19180,2017-03-20 01:57:05,Paid,2017-04-03,2017-04-05
1523,1710,19180,2017-03-30 03:51:55,Awaiting,2017-04-04,2017-04-10
1524,3201,19180,2017-03-28 23:53:40,Awaiting,2017-04-04,2017-04-12
1525,178,19180,2017-03-30 17:53:15,Awaiting,2017-04-04,2017-04-14
1526,376,19180,2017-03-28 17:08:10,Paid,2017-04-07,2017-04-14
1527,224,19180,2017-03-21 11:45:34,Confirmed,2017-04-09,2017-04-21
1528,3306,19180,2017-04-02 13:11:26,Awaiting,2017-04-11,2017-04-17
1529,3332,19180,2017-04-09 04:24:38,Confirmed,2017-04-12,2017-04-18
1530,1600,19180,2017-04-04 00:45:18,Paid,2017-04-12,2017-04-22
1531,2499,19180,2017-04-02 07:24:28,Awaiting,2017-04-15,2017-04-23
1532,88,19180,2017-04-11 13:44:42,Confirmed,2017-04-18,2017-04-24
1533,2649,19180,2017-04-15 02:25:39,Awaiting,2017-04-21,2017-04-27
1534,895,19180,2017-04-08 14:54:32,Awaiting,2017-04-24,2017-04-27
1535,3373,19180,2017-04-21 20:36:16,Awaiting,2017-04-24,2017-04-27
1536,3200,19180,2017-03-27 12:00:20,Confirmed,2017-04-25,2017-04-29
1537,355,38320,2016-11-15 20:16:53,Confirmed,2016-11-19,2016-11-25
1538,824,38320,2016-11-19 23:07:43,Confirmed,2016-11-20,2016-11-23
1539,3180,38320,2016-11-02 13:28:25,Paid,2016-11-20,2016-11-29
1540,538,38320,2016-11-02 10:51:38,Awaiting,2016-11-20,2016-11-26
1541,1995,38320,2016-11-20 10:53:10,Confirmed,2016-11-23,2016-12-06
1542,2156,38320,2016-11-12 13:13:15,Awaiting,2016-11-25,2016-12-03
1543,234,38320,2016-11-13 13:31:45,Awaiting,2016-11-26,2016-12-06
1544,393,38320,2016-11-23 14:30:42,Paid,2016-11-26,2016-12-06
1545,3226,38320,2016-11-03 13:53:18,Confirmed,2016-11-28,2016-12-06
1546,981,38320,2016-11-01 20:19:29,Awaiting,2016-11-28,2016-12-07
1547,962,38320,2016-11-04 23:29:37,Confirmed,2016-12-01,2016-12-06
1548,2652,38320,2016-11-25 01:42:24,Awaiting,2016-12-01,2016-12-10
1549,575,38320,2016-11-04 02:30:23,Confirmed,2016-12-04,2016-12-04
1550,715,38320,2016-11-30 07:35:23,Confirmed,2016-12-07,2016-12-10
1551,817,38320,2016-11-30 17:57:39,Paid,2016-12-07,2016-12-16
1552,2065,38320,2016-12-05 17:32:00,Awaiting,2016-12-09,2016-12-13
1553,2070,38320,2016-12-10 02:51:26,Awaiting,2016-12-11,2016-12-23
1554,3908,38320,2016-12-08 15:10:51,Awaiting,2016-12-14,2016-12-19
1555,955,38320,2016-12-08 12:02:58,Paid,2016-12-14,2016-12-21
1556,2455,38320,2016-11-30 03:23:36,Awaiting,2016-12-17,2016-12-21
1557,3161,38320,2016-11-28 06:30:04,Confirmed,2016-12-18,2016-12-27
1558,1398,38320,2016-12-07 10:21:34,Awaiting,2016-12-18,2016-12-21
1559,1309,38320,2016-12-09 18:40:37,Paid,2016-12-18,2016-12-25
1560,3107,38320,2016-12-09 02:53:34,Awaiting,2016-12-21,2016-12-25
1561,2595,38320,2016-11-23 17:51:06,Paid,2016-12-23,2016-12-27
1562,1420,38320,2016-12-09 11:53:47,Awaiting,2016-12-23,2017-01-03
1563,242,38320,2016-12-04 09:12:17,Paid,2016-12-25,2017-01-05
1564,1032,38320,2016-12-11 10:47:10,Paid,2016-12-26,2017-01-02
1565,2664,38320,2016-12-03 03:16:03,Paid,2016-12-27,2017-01-05
1566,54,38320,2016-12-02 23:16:31,Confirmed,2016-12-28,2016-12-29
1567,652,38320,2016-12-18 16:39:57,Awaiting,2016-12-29,2017-01-02
1568,3496,38320,2016-12-14 14:37:07,Awaiting,2017-01-01,2017-01-08
1569,2453,38320,2016-12-12 01:27:39,Awaiting,2017-01-03,2017-01-06
1570,849,38320,2016-12-06 19:29:17,Awaiting,2017-01-04,2017-01-11
1571,3799,38320,2016-12-17 23:22:06,Awaiting,2017-01-05,2017-01-12
1572,399,38320,2016-12-11 16:27:27,Paid,2017-01-05,2017-01-11
1573,1520,38320,2016-12-26 00:54:51,Paid,2017-01-05,2017-01-13
1574,3064,38320,2016-12-13 09:47:05,Awaiting,2017-01-06,2017-01-09
1575,2337,38320,2016-12-14 00:44:09,Paid,2017-01-06,2017-01-12
1576,3424,38320,2017-01-07 07:49:16,Awaiting,2017-01-08,2017-01-11
1577,2461,38320,2016-12-19 01:29:13,Paid,2017-01-11,2017-01-14
1578,663,38320,2017-01-10 18:33:46,Awaiting,2017-01-14,2017-01-22
1579,3697,38320,2017-01-10 01:33:46,Paid,2017-01-15,2017-01-22
1580,3601,38320,2016-12-18 08:23:39,Awaiting,2017-01-16,2017-01-27
1581,2128,38320,2017-01-08 11:13:39,Awaiting,2017-01-16,2017-01-28
1582,479,38320,2017-01-12 02:31:37,Awaiting,2017-01-19,2017-01-25
1583,3301,38320,2017-01-04 09:49:52,Awaiting,2017-01-20,2017-01-23
1584,3351,38320,2016-12-26 07:45:05,Awaiting,2017-01-20,2017-01-24
1585,107,38320,2017-01-16 14:15:36,Paid,2017-01-23,2017-01-29
1586,3507,38320,2016-12-28 09:27:21,Confirmed,2017-01-26,2017-02-02
