21843,926,2016-11-28 09:51:26,Awaiting,2016-12-08,2016-12-15
21847,926,2016-11-28 07:33:01,Confirmed,2016-12-09,2016-12-18
21846,926,2016-11-30 18:57:20,Paid,2016-12-11,2016-12-21
21850,926,2016-12-04 13:29:04,Awaiting,2016-12-11,2016-12-20
21844,926,2016-11-17 13:26:00,Confirmed,2016-12-12,2016-12-24
21850,926,2016-12-06 16:03:59,Awaiting,2016-12-14,2016-12-19
21845,926,2016-12-09 16:01:44,Awaiting,2016-12-14,2016-12-21
21846,926,2016-11-28 18:16:29,Confirmed,2016-12-17,2016-12-26
21845,926,2016-12-10 02:27:18,Paid,2016-12-18,2016-12-31
21847,926,2016-11-21 14:19:24,Awaiting,2016-12-20,2016-12-28
21851,926,2016-11-22 09:57:25,Paid,2016-12-22,2017-01-01
21851,926,2016-12-12 09:11:26,Confirmed,2016-12-23,2016-12-30
21851,926,2016-11-29 23:15:18,Paid,2016-12-23,2016-12-28
21843,926,2016-11-28 13:11:15,Awaiting,2016-12-23,2017-01-05
21843,926,2016-12-04 17:37:37,Awaiting,2016-12-24,2016-12-30
21842,926,2016-11-25 07:44:00,Awaiting,2016-12-24,2016-12-31
21843,926,2016-12-15 08:31:38,Awaiting,2016-12-25,2016-12-27
21850,926,2016-11-27 16:26:07,Paid,2016-12-25,2017-01-05
21845,926,2016-12-04 01:44:39,Confirmed,2016-12-25,2017-01-05
21844,926,2016-12-02 17:51:38,Awaiting,2016-12-28,2016-12-31
21846,926,2016-12-27 09:05:07,Confirmed,2016-12-31,2017-01-08
21843,926,2016-12-09 09:32:46,Awaiting,2017-01-03,2017-01-15
21848,926,2016-12-26 11:38:15,Awaiting,2017-01-06,2017-01-12
21842,926,2016-12-30 17:01:04,Confirmed,2017-01-09,2017-01-13
21846,926,2016-12-17 02:35:10,Paid,2017-01-09,2017-01-18
21845,926,2017-01-10 00:57:40,Awaiting,2017-01-12,2017-01-18
21845,926,2017-01-07 18:28:20,Awaiting,2017-01-13,2017-01-19
21850,926,2016-12-31 09:24:02,Paid,2017-01-13,2017-01-19
21845,926,2016-12-29 09:05:04,Confirmed,2017-01-14,2017-01-17
21848,926,2017-01-02 09:42:46,Awaiting,2017-01-17,2017-01-25
21848,926,2016-12-21 21:21:58,Awaiting,2017-01-20,2017-01-28
21849,926,2016-12-25 21:05:33,Awaiting,2017-01-22,2017-02-01
21845,926,2017-01-14 14:43:59,Paid,2017-01-25,2017-02-01
21845,926,2017-01-20 08:41:33,Awaiting,2017-01-25,2017-02-02
21844,926,2017-01-15 10:37:31,Confirmed,2017-01-28,2017-02-05
21850,926,2017-01-12 11:24:50,Confirmed,2017-01-30,2017-02-06
21845,926,2017-01-07 08:48:13,Paid,2017-01-31,2017-02-04
21845,926,2017-01-15 22:37:14,Confirmed,2017-02-02,2017-02-11
21850,926,2017-01-21 20:36:11,Awaiting,2017-02-05,2017-02-17
21847,926,2017-01-11 03:23:31,Awaiting,2017-02-06,2017-02-15
21845,926,2017-02-01 10:48:46,Awaiting,2017-02-09,2017-02-11
21851,926,2017-01-13 03:08:22,Awaiting,2017-02-12,2017-02-20
21842,926,2017-01-27 15:22:14,Awaiting,2017-02-14,2017-02-20
21850,926,2017-01-28 09:10:12,Paid,2017-02-14,2017-02-20
21844,926,2017-02-13 02:50:51,Awaiting,2017-02-16,2017-02-22
21847,926,2017-02-08 03:11:32,Confirmed,2017-02-17,2017-02-24
21842,926,2017-01-27 01:38:38,Confirmed,2017-02-18,2017-02-24
21848,926,2017-02-09 23:24:11,Awaiting,2017-02-19,2017-02-26
21850,926,2017-02-01 06:42:22,Confirmed,2017-02-19,2017-02-25
21843,926,2017-01-29 19:40:32,Awaiting,2017-02-20,2017-02-28
21849,926,2017-02-09 16:45:43,Awaiting,2017-02-21,2017-03-04
21843,926,2017-02-07 06:12:29,Paid,2017-02-24,2017-03-04
21851,926,2017-01-27 22:36:42,Awaiting,2017-02-26,2017-03-04
21847,926,2017-02-24 18:23:27,Awaiting,2017-02-26,2017-03-05
21845,926,2017-02-21 08:43:01,Awaiting,2017-03-01,2017-03-06
21848,926,2017-02-21 20:41:38,Awaiting,2017-03-02,2017-03-10
21843,926,2017-02-02 15:07:38,Awaiting,2017-03-02,2017-03-13
21849,926,2017-02-10 18:40:45,Awaiting,2017-03-05,2017-03-17
21845,926,2017-02-28 19:03:18,Awaiting,2017-03-05,2017-03-12
21843,926,2017-02-10 12:18:01,Paid,2017-03-07,2017-03-09
21843,926,2017-02-13 12:30:58,Awaiting,2017-03-07,2017-03-19
21842,926,2017-02-28 06:34:30,Awaiting,2017-03-08,2017-03-16
21851,926,2017-03-09 08:49:01,Awaiting,2017-03-11,2017-03-18
21850,926,2017-02-13 02:22:03,Confirmed,2017-03-14,2017-03-25
21846,926,2017-02-18 12:34:35,Confirmed,2017-03-15,2017-03-25
21851,926,2017-02-25 12:51:06,Confirmed,2017-03-18,2017-03-31
21843,926,2017-02-23 23:38:12,Awaiting,2017-03-19,2017-03-22
21849,926,2017-02-21 14:09:54,Confirmed,2017-03-20,2017-03-31
21845,926,2017-03-06 01:25:53,Awaiting,2017-03-23,2017-04-02
21848,926,2017-03-06 02:40:42,Awaiting,2017-03-24,2017-03-30
21849,926,2017-03-09 17:08:07,Awaiting,2017-03-26,2017-04-06
21843,926,2017-02-26 06:16:12,Confirmed,2017-03-27,2017-04-06
21845,926,2017-03-24 12:08:57,Awaiting,2017-03-30,2017-04-05
21851,926,2017-03-23 18:53:59,Awaiting,2017-04-02,2017-04-12
21846,926,2017-03-13 10:29:56,Confirmed,2017-04-03,2017-04-09
21846,926,2017-03-07 06:40:23,Awaiting,2017-04-04,2017-04-09
21847,926,2017-03-06 11:34:58,Awaiting,2017-04-05,2017-04-15
21844,926,2017-03-08 16:47:30,Confirmed,2017-04-05,2017-04-11
21842,926,2017-03-20 00:32:36,Confirmed,2017-04-06,2017-04-19
21844,926,2017-03-24 09:43:20,Confirmed,2017-04-06,2017-04-10
21851,926,2017-03-26 21:09:02,Awaiting,2017-04-07,2017-04-18
21845,926,2017-04-02 16:00:24,Awaiting,2017-04-07,2017-04-18
21843,926,2017-03-17 11:28:05,Awaiting,2017-04-09,2017-04-12
21851,926,2017-03-20 07:09:50,Confirmed,2017-04-10,2017-04-19
21842,926,2017-03-16 02:19:20,Awaiting,2017-04-10,2017-04-15
21848,926,2017-04-04 18:26:13,Awaiting,2017-04-11,2017-04-23
21846,926,2017-03-24 12:26:27,Confirmed,2017-04-11,2017-04-21
21849,926,2017-03-28 07:52:10,Paid,2017-04-13,2017-04-23
21845,926,2017-03-28 06:55:36,Confirmed,2017-04-13,2017-04-25
21851,926,2017-04-01 15:32:15,Paid,2017-04-13,2017-04-24
21845,926,2017-03-25 16:58:52,Paid,2017-04-13,2017-04-25
21846,926,2017-04-12 03:19:26,Awaiting,2017-04-16,2017-04-27
21848,926,2017-04-16 20:44:32,Confirmed,2017-04-19,2017-04-24
21847,1492,2016-11-04 03:07:24,Confirmed,2016-11-18,2016-11-27
21848,1492,2016-11-17 01:14:17,Awaiting,2016-11-19,2016-11-21
21845,1492,2016-11-19 19:03:13,Confirmed,2016-11-20,2016-11-26
21843,1492,2016-11-16 13:12:11,Awaiting,2016-11-22,2016-12-01
21848,1492,2016-11-15 12:47:32,Confirmed,2016-11-22,2016-12-02
21842,1492,2016-11-15 18:50:30,Paid,2016-11-25,2016-12-09
21844,1492,2016-11-26 06:22:56,Awaiting,2016-11-28,2016-12-09
21847,1492,2016-11-10 17:36:02,Awaiting,2016-11-30,2016-12-03
21845,1492,2016-11-07 01:15:46,Paid,2016-12-02,2016-12-10
21846,1492,2016-11-09 15:26:38,Confirmed,2016-12-04,2016-12-17
21844,1492,2016-11-07 15:47:32,Paid,2016-12-04,2016-12-16
21844,1492,2016-11-12 17:18:17,Confirmed,2016-12-04,2016-12-12
21847,1492,2016-11-18 21:45:21,Confirmed,2016-12-07,2016-12-17
21843,1492,2016-11-23 05:57:40,Confirmed,2016-12-08,2016-12-11
21851,1492,2016-11-26 02:56:19,Confirmed,2016-12-11,2016-12-23
21842,1492,2016-11-12 20:09:08,Awaiting,2016-12-12,2016-12-20
21844,1492,2016-11-20 22:48:12,Paid,2016-12-14,2016-12-21
21846,1492,2016-11-20 20:29:05,Paid,2016-12-16,2016-12-29
21847,1492,2016-12-10 04:49:15,Paid,2016-12-17,2016-12-22
21843,1492,2016-11-18 18:26:08,Awaiting,2016-12-18,2016-12-29
21849,1492,2016-12-03 04:17:58,Paid,2016-12-20,2016-12-25
21844,1492,2016-12-16 21:43:53,Confirmed,2016-12-23,2016-12-30
21851,1492,2016-12-22 00:08:37,Awaiting,2016-12-25,2017-01-02
21849,1492,2016-12-09 15:04:13,Awaiting,2016-12-28,2017-01-02
21845,1492,2016-12-18 23:26:13,Paid,2016-12-28,2017-01-04
21842,1492,2016-12-27 14:34:35,Paid,2016-12-30,2017-01-07
21849,1492,2016-12-12 06:54:51,Paid,2016-12-30,2017-01-09
21842,1492,2016-12-15 15:58:16,Confirmed,2016-12-30,2017-01-11
21846,1492,2016-12-25 19:50:13,Paid,2016-12-31,2017-01-05
21851,1492,2016-12-06 18:40:12,Awaiting,2017-01-02,2017-01-15
21844,1492,2016-12-09 04:40:03,Awaiting,2017-01-05,2017-01-14
21844,1492,2016-12-12 17:16:31,Awaiting,2017-01-06,2017-01-12
21851,1492,2016-12-09 21:39:52,Confirmed,2017-01-07,2017-01-14
21846,1492,2017-01-07 19:13:01,Awaiting,2017-01-08,2017-01-19
21843,1492,2016-12-26 15:18:27,Awaiting,2017-01-11,2017-01-20
21849,1492,2016-12-28 06:09:33,Paid,2017-01-13,2017-01-14
21844,1492,2016-12-18 04:59:33,Awaiting,2017-01-14,2017-01-26
21850,1492,2017-01-09 02:21:31,Awaiting,2017-01-16,2017-01-22
21849,1492,2016-12-28 00:59:37,Confirmed,2017-01-16,2017-01-25
21850,1492,2016-12-22 01:38:12,Confirmed,2017-01-17,2017-01-29
21842,1492,2016-12-23 10:39:31,Confirmed,2017-01-17,2017-01-26
21842,1492,2016-12-21 11:45:27,Confirmed,2017-01-17,2017-01-23
21851,1492,2017-01-02 09:47:06,Awaiting,2017-01-20,2017-01-27
21846,1492,2017-01-16 23:13:19,Confirmed,2017-01-22,2017-02-01
21844,1492,2017-01-01 02:58:16,Paid,2017-01-25,2017-02-08
21845,1492,2017-01-01 12:51:15,Confirmed,2017-01-27,2017-02-06
21846,1492,2017-01-07 14:55:37,Awaiting,2017-01-29,2017-02-03
21843,1492,2017-01-08 22:50:28,Paid,2017-01-29,2017-02-05
21851,1492,2017-01-21 10:42:12,Awaiting,2017-01-31,2017-02-08
21844,1492,2017-01-09 12:33:01,Awaiting,2017-02-02,2017-02-08
21848,1492,2017-01-29 07:43:31,Awaiting,2017-02-02,2017-02-09
21848,1492,2017-01-22 14:25:32,Awaiting,2017-02-05,2017-02-18
21851,1492,2017-01-14 08:45:57,Awaiting,2017-02-06,2017-02-14
21845,1492,2017-01-26 13:25:53,Confirmed,2017-02-09,2017-02-19
21843,1492,2017-01-21 10:55:05,Confirmed,2017-02-10,2017-02-20
21843,1492,2017-02-05 04:37:11,Confirmed,2017-02-11,2017-02-15
21850,1492,2017-02-06 14:29:42,Awaiting,2017-02-12,2017-02-20
21848,1492,2017-01-15 12:15:29,Confirmed,2017-02-13,2017-02-22
21846,1492,2017-02-08 03:05:50,Awaiting,2017-02-15,2017-02-22
21847,1492,2017-02-05 20:03:07,Confirmed,2017-02-18,2017-02-22
21849,1492,2017-02-08 16:16:55,Paid,2017-02-18,2017-02-24
21850,1492,2017-02-07 13:52:06,Confirmed,2017-02-18,2017-02-23
21849,1492,2017-01-29 05:48:20,Confirmed,2017-02-20,2017-03-06
21846,1492,2017-02-15 04:28:22,Paid,2017-02-20,2017-02-22
21844,1492,2017-01-30 18:36:48,Confirmed,2017-02-22,2017-03-01
21843,1492,2017-02-21 18:05:01,Awaiting,2017-02-22,2017-03-04
21845,1492,2017-02-05 16:52:24,Confirmed,2017-02-22,2017-03-02
21850,1492,2017-01-27 06:14:50,Awaiting,2017-02-22,2017-03-08
21842,1492,2017-02-09 04:12:14,Confirmed,2017-02-23,2017-02-28
21845,1492,2017-02-20 02:34:53,Paid,2017-02-24,2017-03-02
21844,1492,2017-01-30 11:07:20,Awaiting,2017-02-26,2017-03-01
21845,1492,2017-02-02 04:03:02,Awaiting,2017-02-28,2017-03-05
21843,1492,2017-02-15 23:24:08,Awaiting,2017-03-02,2017-03-12
21846,1492,2017-02-03 12:27:29,Paid,2017-03-04,2017-03-13
21845,1492,2017-02-13 00:25:03,Awaiting,2017-03-04,2017-03-08
21842,1492,2017-02-27 11:51:40,Paid,2017-03-07,2017-03-17
21849,1492,2017-02-19 15:52:08,Awaiting,2017-03-08,2017-03-20
21843,1492,2017-02-11 19:33:44,Awaiting,2017-03-10,2017-03-18
21842,1492,2017-02-24 21:24:44,Awaiting,2017-03-12,2017-03-23
21849,1492,2017-02-28 02:02:46,Confirmed,2017-03-12,2017-03-21
21842,1492,2017-02-16 08:42:48,Confirmed,2017-03-12,2017-03-22
21843,1492,2017-02-20 08:17:42,Awaiting,2017-03-14,2017-03-23
21847,1492,2017-02-27 14:44:48,Awaiting,2017-03-15,2017-03-17
21846,1492,2017-02-25 01:56:51,Confirmed,2017-03-18,2017-03-22
21851,1492,2017-03-01 11:50:57,Awaiting,2017-03-21,2017-03-23
21845,1492,2017-02-23 06:04:54,Awaiting,2017-03-22,2017-03-27
21851,1492,2017-02-27 21:20:59,Awaiting,2017-03-23,2017-03-28
21845,1492,2017-03-07 12:30:57,Confirmed,2017-03-23,2017-03-26
21851,1492,2017-03-11 08:09:39,Paid,2017-03-26,2017-04-03
21846,1492,2017-03-11 14:13:07,Paid,2017-03-27,2017-04-03
21845,1492,2017-03-25 21:47:24,Awaiting,2017-03-29,2017-04-11
21843,1492,2017-03-19 15:23:22,Awaiting,2017-03-30,2017-04-05
21846,1492,2017-03-24 11:22:04,Awaiting,2017-03-30,2017-04-03
21844,1492,2017-03-04 09:02:25,Awaiting,2017-04-02,2017-04-08
21846,1492,2017-03-21 00:55:15,Awaiting,2017-04-02,2017-04-06
21842,1492,2017-03-10 17:12:12,Awaiting,2017-04-05,2017-04-16
21849,1492,2017-03-16 10:18:32,Awaiting,2017-04-06,2017-04-13
21844,1492,2017-04-05 20:46:03,Paid,2017-04-09,2017-04-19
21843,1492,2017-03-21 06:24:55,Awaiting,2017-04-09,2017-04-18
21847,1492,2017-03-18 04:42:10,Paid,2017-04-09,2017-04-12
21850,1492,2017-03-10 18:33:12,Awaiting,2017-04-09,2017-04-18
21843,1492,2017-03-22 19:32:40,Confirmed,2017-04-10,2017-04-21
21848,1492,2017-03-23 07:26:50,Paid,2017-04-13,2017-04-19
21843,1492,2017-03-16 00:48:43,Awaiting,2017-04-13,2017-04-17
21844,1492,2017-04-10 23:18:01,Awaiting,2017-04-16,2017-04-27
21844,1492,2017-03-25 16:50:00,Confirmed,2017-04-16,2017-04-26
21849,1492,2017-04-04 04:54:33,Confirmed,2017-04-18,2017-04-25
21849,1492,2017-03-20 13:42:16,Awaiting,2017-04-19,2017-04-29
21846,869,2016-11-16 17:48:54,Paid,2016-11-20,2016-11-27
21846,869,2016-10-29 08:26:40,Confirmed,2016-11-23,2016-12-03
21850,869,2016-11-16 18:10:20,Paid,2016-11-24,2016-11-30
21851,869,2016-10-27 16:32:54,Confirmed,2016-11-25,2016-12-04
21847,869,2016-11-13 08:33:01,Awaiting,2016-11-26,2016-12-05
21850,869,2016-11-04 07:25:15,Awaiting,2016-11-29,2016-12-06
21842,869,2016-11-28 14:55:38,Awaiting,2016-11-29,2016-12-05
21842,869,2016-11-24 06:26:29,Confirmed,2016-12-01,2016-12-06
21851,869,2016-11-12 20:29:18,Awaiting,2016-12-01,2016-12-05
21847,869,2016-11-13 13:22:54,Awaiting,2016-12-03,2016-12-12
21843,869,2016-11-10 00:49:10,Confirmed,2016-12-03,2016-12-16
21848,869,2016-11-29 04:41:42,Awaiting,2016-12-06,2016-12-13
21850,869,2016-11-09 00:25:41,Paid,2016-12-07,2016-12-15
21849,869,2016-11-12 09:34:51,Awaiting,2016-12-10,2016-12-14
21849,869,2016-11-22 05:29:12,Paid,2016-12-10,2016-12-21
21850,869,2016-11-23 17:16:30,Awaiting,2016-12-13,2016-12-27
21851,869,2016-12-03 18:12:40,Awaiting,2016-12-14,2016-12-25
21851,869,2016-11-25 11:21:12,Awaiting,2016-12-16,2016-12-23
21842,869,2016-11-19 10:12:13,Confirmed,2016-12-19,2016-12-28
21843,869,2016-11-29 06:07:17,Awaiting,2016-12-19,2017-01-02
21847,869,2016-12-02 08:00:59,Awaiting,2016-12-20,2016-12-31
21846,869,2016-12-05 20:12:05,Confirmed,2016-12-23,2016-12-29
21843,869,2016-12-06 00:03:23,Awaiting,2016-12-24,2017-01-04
21846,869,2016-12-02 23:37:52,Paid,2016-12-24,2017-01-05
21851,869,2016-12-08 20:23:15,Paid,2016-12-25,2017-01-02
21847,869,2016-12-21 08:38:20,Confirmed,2016-12-26,2017-01-05
21847,869,2016-12-01 02:48:03,Awaiting,2016-12-27,2017-01-05
21844,869,2016-12-22 15:10:38,Paid,2016-12-27,2017-01-02
21844,869,2016-12-21 01:11:49,Confirmed,2016-12-27,2017-01-03
21851,869,2016-12-07 21:31:50,Confirmed,2016-12-29,2017-01-09
21842,869,2016-12-15 19:15:25,Confirmed,2016-12-29,2017-01-10
21846,869,2016-12-07 05:41:57,Confirmed,2017-01-01,2017-01-06
21849,869,2016-12-12 13:59:14,Awaiting,2017-01-01,2017-01-10
21844,869,2016-12-27 18:40:52,Confirmed,2017-01-01,2017-01-10
21851,869,2016-12-10 19:09:12,Awaiting,2017-01-01,2017-01-11
21844,869,2016-12-18 03:22:18,Awaiting,2017-01-02,2017-01-06
21843,869,2016-12-31 15:07:42,Awaiting,2017-01-03,2017-01-05
21848,869,2016-12-20 18:55:08,Awaiting,2017-01-03,2017-01-06
21850,869,2016-12-22 16:57:44,Awaiting,2017-01-03,2017-01-11
21849,869,2016-12-28 04:13:31,Awaiting,2017-01-03,2017-01-11
21845,869,2016-12-27 00:31:19,Awaiting,2017-01-05,2017-01-11
21844,869,2016-12-23 09:33:48,Paid,2017-01-05,2017-01-18
21850,869,2017-01-02 07:09:13,Paid,2017-01-06,2017-01-17
21842,869,2017-01-02 03:45:50,Awaiting,2017-01-06,2017-01-14
21844,869,2017-01-08 04:20:24,Awaiting,2017-01-09,2017-01-21
21846,869,2016-12-30 20:22:19,Confirmed,2017-01-11,2017-01-22
21848,869,2017-01-05 10:32:32,Awaiting,2017-01-13,2017-01-21
21846,869,2016-12-23 08:50:41,Paid,2017-01-14,2017-01-21
21849,869,2016-12-24 08:13:04,Awaiting,2017-01-17,2017-01-25
21844,869,2017-01-01 03:23:37,Paid,2017-01-19,2017-01-29
21844,869,2016-12-29 17:46:18,Paid,2017-01-22,2017-02-01
21845,869,2017-01-22 20:07:27,Awaiting,2017-01-24,2017-01-30
21848,869,2017-01-05 10:39:42,Paid,2017-01-26,2017-01-30
21850,869,2017-01-07 15:32:25,Awaiting,2017-01-26,2017-02-02
21846,869,2016-12-31 03:30:29,Awaiting,2017-01-27,2017-01-29
21848,869,2017-01-14 10:39:45,Confirmed,2017-01-28,2017-02-04
21850,869,2017-01-06 06:00:40,Awaiting,2017-01-28,2017-02-08
21847,869,2017-01-06 22:10:58,Confirmed,2017-01-28,2017-02-09
21843,869,2017-01-19 03:43:24,Awaiting,2017-01-29,2017-02-08
21843,869,2017-01-20 21:04:12,Paid,2017-02-01,2017-02-05
21842,869,2017-01-21 21:35:58,Confirmed,2017-02-03,2017-02-08
21848,869,2017-01-22 03:46:20,Awaiting,2017-02-06,2017-02-07
21847,869,2017-01-20 13:36:56,Awaiting,2017-02-07,2017-02-09
21851,869,2017-01-20 22:39:34,Awaiting,2017-02-09,2017-02-11
21847,869,2017-01-26 05:34:09,Confirmed,2017-02-09,2017-02-14
21847,869,2017-01-15 08:39:33,Paid,2017-02-12,2017-02-20
21850,869,2017-01-29 16:51:30,Awaiting,2017-02-13,2017-02-20
21843,869,2017-02-10 13:04:14,Awaiting,2017-02-14,2017-02-24
21844,869,2017-01-20 13:58:51,Awaiting,2017-02-16,2017-02-24
21848,869,2017-01-31 22:59:47,Awaiting,2017-02-19,2017-02-24
21850,869,2017-01-25 04:01:17,Awaiting,2017-02-22,2017-03-03
21843,869,2017-01-31 20:20:55,Awaiting,2017-02-22,2017-02-26
21849,869,2017-02-06 08:22:03,Paid,2017-02-25,2017-03-01
21850,869,2017-02-22 17:58:06,Paid,2017-02-25,2017-03-02
21842,869,2017-02-07 19:23:59,Paid,2017-02-27,2017-03-09
21849,869,2017-02-21 09:41:26,Awaiting,2017-02-28,2017-03-08
21844,869,2017-02-19 07:24:07,Awaiting,2017-02-28,2017-03-07
21849,869,2017-02-17 23:52:41,Paid,2017-02-28,2017-03-07
21848,869,2017-02-12 17:22:25,Awaiting,2017-03-03,2017-03-15
21848,869,2017-02-13 10:19:54,Confirmed,2017-03-05,2017-03-17
21843,869,2017-02-06 09:10:39,Awaiting,2017-03-06,2017-03-12
21847,869,2017-02-09 07:43:27,Awaiting,2017-03-07,2017-03-20
21850,869,2017-02-16 13:00:01,Awaiting,2017-03-07,2017-03-13
21851,869,2017-02-12 16:07:32,Paid,2017-03-10,2017-03-17
21847,869,2017-03-02 20:38:17,Awaiting,2017-03-12,2017-03-22
21848,869,2017-02-17 03:31:35,Paid,2017-03-15,2017-03-26
21849,869,2017-02-27 15:24:53,Paid,2017-03-17,2017-03-19
21843,869,2017-03-08 07:38:53,Paid,2017-03-19,2017-03-28
21846,869,2017-03-09 18:14:56,Paid,2017-03-21,2017-03-25
21851,869,2017-03-17 16:00:01,Awaiting,2017-03-23,2017-03-27
21846,869,2017-03-06 09:37:27,Confirmed,2017-03-23,2017-03-28
21851,869,2017-03-17 02:57:33,Paid,2017-03-25,2017-04-05
21850,869,2017-02-26 07:07:55,Confirmed,2017-03-25,2017-04-01
21844,869,2017-03-21 18:27:20,Awaiting,2017-03-27,2017-03-31
21849,869,2017-03-07 09:55:44,Confirmed,2017-03-28,2017-04-05
21844,869,2017-03-04 09:12:55,Paid,2017-03-30,2017-04-05
21845,869,2017-03-25 07:46:45,Paid,2017-04-01,2017-04-04
21849,869,2017-03-19 10:28:32,Paid,2017-04-01,2017-04-05
21843,869,2017-03-24 11:48:39,Confirmed,2017-04-01,2017-04-06
21844,869,2017-03-19 12:18:01,Awaiting,2017-04-01,2017-04-14
21842,869,2017-03-13 11:38:20,Awaiting,2017-04-03,2017-04-16
21843,869,2017-03-07 02:16:47,Paid,2017-04-04,2017-04-08
21842,869,2017-03-14 00:15:12,Confirmed,2017-04-04,2017-04-08
21849,869,2017-03-13 06:54:11,Paid,2017-04-05,2017-04-15
21849,869,2017-03-12 10:14:20,Awaiting,2017-04-06,2017-04-12
21845,869,2017-03-30 05:40:42,Awaiting,2017-04-06,2017-04-17
21847,869,2017-03-29 20:01:23,Awaiting,2017-04-09,2017-04-15
21844,869,2017-03-13 05:40:44,Confirmed,2017-04-10,2017-04-19
21850,869,2017-03-30 09:41:26,Paid,2017-04-11,2017-04-17
21843,869,2017-04-02 10:52:47,Awaiting,2017-04-14,2017-04-23
21851,869,2017-04-13 01:10:13,Awaiting,2017-04-14,2017-04-18
21847,869,2017-04-12 22:24:38,Awaiting,2017-04-16,2017-04-23
21845,869,2017-04-15 13:08:31,Awaiting,2017-04-16,2017-04-27
21851,869,2017-04-14 07:49:06,Awaiting,2017-04-17,2017-04-27
21851,869,2017-04-15 06:40:15,Paid,2017-04-18,2017-04-26
21844,869,2017-04-13 19:18:41,Awaiting,2017-04-18,2017-04-25
21843,869,2017-03-31 13:34:48,Awaiting,2017-04-19,2017-04-22
21844,869,2017-04-09 23:35:57,Awaiting,2017-04-20,2017-04-29
21844,1410,2016-11-12 00:02:42,Awaiting,2016-11-19,2016-11-24
21843,1410,2016-11-08 06:41:58,Paid,2016-11-21,2016-12-05
21850,1410,2016-11-12 20:18:14,Awaiting,2016-11-23,2016-11-26
21843,1410,2016-11-12 07:05:57,Confirmed,2016-11-26,2016-11-30
21850,1410,2016-11-16 02:18:57,Awaiting,2016-11-29,2016-12-01
21850,1410,2016-11-19 09:39:17,Confirmed,2016-12-01,2016-12-10
21851,1410,2016-12-01 01:50:01,Awaiting,2016-12-03,2016-12-09
21843,1410,2016-12-01 15:59:17,Awaiting,2016-12-03,2016-12-11
21846,1410,2016-11-30 21:39:26,Awaiting,2016-12-04,2016-12-15
21847,1410,2016-11-30 02:24:53,Awaiting,2016-12-05,2016-12-12
21845,1410,2016-11-22 04:33:49,Paid,2016-12-08,2016-12-20
21846,1410,2016-11-08 03:23:23,Awaiting,2016-12-08,2016-12-17
21850,1410,2016-11-21 03:42:25,Awaiting,2016-12-11,2016-12-20
21851,1410,2016-12-01 09:54:15,Paid,2016-12-13,2016-12-19
21843,1410,2016-12-14 13:50:38,Confirmed,2016-12-16,2016-12-23
21846,1410,2016-12-08 23:33:50,Awaiting,2016-12-17,2016-12-24
21845,1410,2016-11-28 12:22:27,Confirmed,2016-12-19,2016-12-26
21850,1410,2016-12-15 13:54:44,Awaiting,2016-12-22,2017-01-03
21845,1410,2016-12-03 16:46:10,Paid,2016-12-22,2016-12-31
21844,1410,2016-12-09 00:20:42,Confirmed,2016-12-22,2016-12-26
21847,1410,2016-11-28 05:02:19,Awaiting,2016-12-25,2016-12-30
21850,1410,2016-12-17 05:43:38,Awaiting,2016-12-27,2016-12-29
21843,1410,2016-12-08 10:32:45,Awaiting,2016-12-28,2016-12-29
21843,1410,2016-12-15 06:33:46,Awaiting,2016-12-28,2017-01-09
21847,1410,2016-12-26 21:24:56,Paid,2016-12-28,2017-01-04
21846,1410,2016-12-26 08:16:00,Awaiting,2016-12-29,2017-01-01
21848,1410,2016-12-02 10:13:47,Confirmed,2016-12-29,2017-01-08
21844,1410,2016-12-28 12:32:00,Awaiting,2017-01-01,2017-01-06
21851,1410,2016-12-10 19:42:59,Paid,2017-01-03,2017-01-07
21846,1410,2016-12-22 17:37:05,Paid,2017-01-05,2017-01-10
21843,1410,2016-12-26 03:13:23,Awaiting,2017-01-05,2017-01-11
21844,1410,2016-12-22 04:07:50,Awaiting,2017-01-08,2017-01-22
21843,1410,2016-12-14 03:58:56,Awaiting,2017-01-10,2017-01-19
21843,1410,2016-12-15 15:30:30,Awaiting,2017-01-10,2017-01-15
21850,1410,2016-12-23 06:16:32,Awaiting,2017-01-11,2017-01-21
21850,1410,2016-12-26 05:25:50,Paid,2017-01-14,2017-01-27
21845,1410,2017-01-01 16:09:42,Awaiting,2017-01-17,2017-01-21
21848,1410,2017-01-07 06:54:25,Confirmed,2017-01-20,2017-01-24
21848,1410,2017-01-19 10:37:44,Paid,2017-01-20,2017-01-26
21851,1410,2016-12-31 23:20:39,Confirmed,2017-01-23,2017-01-26
21850,1410,2016-12-26 17:05:09,Awaiting,2017-01-23,2017-01-30
21843,1410,2016-12-29 01:01:30,Awaiting,2017-01-26,2017-02-01
21848,1410,2017-01-05 21:30:23,Awaiting,2017-01-29,2017-02-03
21843,1410,2017-01-13 03:39:19,Awaiting,2017-01-29,2017-02-03
21850,1410,2017-01-16 22:49:21,Confirmed,2017-01-31,2017-02-06
21851,1410,2017-01-10 10:54:19,Awaiting,2017-02-01,2017-02-06
21846,1410,2017-01-23 17:25:11,Awaiting,2017-02-02,2017-02-13
21846,1410,2017-01-11 12:52:17,Awaiting,2017-02-05,2017-02-12
21849,1410,2017-01-14 17:05:05,Awaiting,2017-02-06,2017-02-18
