292,5,4.8
292,6,6.3
293,1,1.7
293,2,2.2
293,3,5.7
293,4,6.2
293,5,3.7
293,6,5.2
294,1,5.7
294,2,5.2
294,3,2.7
294,4,4.2
294,5,6.7
294,6,8.2
295,1,2.0
295,2,3.5
295,3,4.0
295,4,4.5
295,5,7.0
295,6,7.5
296,1,2.0
296,2,2.5
296,3,7.0
296,4,3.5
296,5,5.0
296,6,7.5
297,1,4.7
297,2,5.2
297,3,4.7
297,4,5.2
297,5,3.7
297,6,7.2
298,1,2.7
298,2,2.2
298,3,2.7
298,4,3.2
298,5,6.7
298,6,7.2
299,1,1.7
299,2,6.2
299,3,5.7
299,4,3.2
299,5,7.7
299,6,8.2
300,1,3.7
300,2,6.2
300,3,5.7
300,4,5.2
300,5,5.7
300,6,7.2
301,1,1.4
301,2,5.9
301,3,6.4
301,4,6.9
301,5,4.4
301,6,3.9
302,1,1.4
302,2,1.9
302,3,4.4
302,4,4.9
302,5,5.4
302,6,4.9
303,1,2.8
303,2,3.3
303,3,3.8
303,4,6.3
303,5,2.8
303,6,5.3
304,1,4.8
304,2,2.3
304,3,3.8
304,4,2.3
304,5,5.8
304,6,3.3
305,1,0.8
305,2,5.3
305,3,4.8
305,4,2.3
305,5,6.8
305,6,3.3
306,1,3.7
306,2,3.2
306,3,5.7
306,4,3.2
306,5,3.7
306,6,7.2
307,1,5.4
307,2,3.9
307,3,5.4
307,4,5.9
307,5,6.4
307,6,7.9
308,1,2.4
308,2,5.9
308,3,3.4
308,4,5.9
308,5,6.4
308,6,6.9
309,1,4.1
309,2,1.6
309,3,4.1
309,4,5.6
309,5,5.1
309,6,4.6
310,1,2.4
310,2,1.9
310,3,5.4
310,4,6.9
310,5,7.4
310,6,3.9
311,1,6.0
311,2,5.5
311,3,4.0
311,4,6.5
311,5,6.0
311,6,4.5
312,1,2.7
312,2,4.2
312,3,6.7
312,4,7.2
312,5,5.7
312,6,6.2
313,1,3.7
313,2,6.2
313,3,6.7
313,4,7.2
313,5,4.7
313,6,8.2
314,1,4.7
314,2,5.2
314,3,6.7
314,4,3.2
314,5,6.7
314,6,7.2
315,1,2.8
315,2,3.3
315,3,2.8
315,4,2.3
315,5,4.8
315,6,7.3
316,1,4.1
316,2,5.6
316,3,6.1
316,4,4.6
316,5,6.1
316,6,7.6
317,1,4.7
317,2,4.2
317,3,5.7
317,4,4.2
317,5,6.7
317,6,7.2
318,1,3.4
318,2,5.9
318,3,6.4
318,4,6.9
318,5,7.4
318,6,4.9
319,1,4.1
319,2,1.6
319,3,4.1
319,4,5.6
319,5,7.1
319,6,3.6
320,1,3.4
320,2,5.9
320,3,4.4
320,4,2.9
320,5,5.4
320,6,6.9
321,1,4.0
321,2,5.5
321,3,5.0
321,4,6.5
321,5,7.0
321,6,6.5
322,1,3.5
322,2,4.0
322,3,2.5
322,4,5.0
322,5,5.5
322,6,6.0
323,1,6.0
323,2,2.5
323,3,4.0
323,4,6.5
323,5,6.0
323,6,4.5
324,1,2.7
324,2,6.2
324,3,4.7
324,4,4.2
324,5,4.7
324,6,7.2
325,1,3.4
325,2,4.9
325,3,4.4
325,4,5.9
325,5,5.4
325,6,6.9
326,1,1.1
326,2,3.6
326,3,3.1
326,4,3.6
326,5,3.1
326,6,6.6
327,1,1.4
327,2,4.9
327,3,2.4
327,4,4.9
327,5,3.4
327,6,6.9
328,1,2.4
328,2,2.9
328,3,5.4
328,4,6.9
328,5,6.4
328,6,5.9
329,1,2.7
329,2,3.2
329,3,3.7
329,4,4.2
329,5,7.7
329,6,5.2
330,1,2.1
330,2,1.6
330,3,4.1
330,4,6.6
330,5,7.1
330,6,4.6
331,1,2.1
331,2,5.6
331,3,2.1
331,4,5.6
331,5,4.1
331,6,3.6
332,1,2.4
332,2,5.9
332,3,6.4
332,4,6.9
332,5,6.4
332,6,4.9
333,1,1.8
333,2,1.3
333,3,2.8
333,4,4.3
333,5,6.8
333,6,3.3
334,1,4.7
334,2,5.2
334,3,3.7
334,4,7.2
334,5,3.7
334,6,7.2
335,1,2.7
335,2,2.2
335,3,4.7
335,4,4.2
335,5,6.7
335,6,6.2
336,1,2.4
336,2,5.9
336,3,3.4
336,4,5.9
336,5,3.4
336,6,4.9
337,1,1.8
337,2,1.3
337,3,1.8
337,4,4.3
337,5,5.8
337,6,4.3
338,1,4.1
338,2,1.6
338,3,4.1
338,4,2.6
338,5,6.1
338,6,4.6
339,1,1.4
339,2,5.9
339,3,4.4
339,4,3.9
339,5,7.4
339,6,4.9
340,1,5.1
340,2,5.6
340,3,6.1
340,4,6.6
340,5,7.1
340,6,5.6
341,1,2.1
341,2,2.6
341,3,6.1
341,4,4.6
341,5,6.1
341,6,5.6
342,1,1.1
342,2,2.6
342,3,2.1
342,4,3.6
342,5,4.1
342,6,3.6
343,1,5.1
343,2,2.6
343,3,4.1
343,4,2.6
343,5,5.1
343,6,3.6
344,1,1.8
344,2,2.3
344,3,5.8
344,4,2.3
344,5,3.8
344,6,5.3
345,1,1.4
345,2,2.9
345,3,3.4
345,4,2.9
345,5,7.4
345,6,7.9
346,1,5.4
346,2,2.9
346,3,2.4
346,4,3.9
346,5,7.4
346,6,7.9
347,1,3.1
347,2,5.6
347,3,2.1
347,4,6.6
347,5,6.1
347,6,7.6
348,1,5.7
348,2,6.2
348,3,3.7
348,4,5.2
348,5,7.7
348,6,6.2
349,1,4.7
349,2,2.2
349,3,6.7
349,4,4.2
349,5,6.7
349,6,6.2
350,1,3.4
350,2,1.9
350,3,4.4
350,4,4.9
350,5,6.4
350,6,7.9
351,1,2.7
351,2,2.2
351,3,5.7
351,4,6.2
351,5,3.7
351,6,8.2
352,1,4.0
352,2,3.5
352,3,7.0
352,4,5.5
352,5,7.0
352,6,4.5
353,1,0.8
353,2,3.3
353,3,3.8
353,4,2.3
353,5,2.8
353,6,4.3
354,1,4.0
354,2,4.5
354,3,7.0
354,4,6.5
354,5,6.0
354,6,7.5
355,1,1.4
355,2,2.9
355,3,6.4
355,4,2.9
355,5,5.4
355,6,4.9
356,1,3.7
356,2,2.2
356,3,3.7
356,4,3.2
356,5,3.7
356,6,6.2
357,1,2.1
357,2,4.6
357,3,4.1
357,4,3.6
357,5,7.1
357,6,6.6
358,1,5.4
358,2,4.9
358,3,5.4
358,4,2.9
358,5,5.4
358,6,5.9
359,1,2.1
359,2,4.6
359,3,4.1
359,4,4.6
359,5,6.1
359,6,4.6
360,1,5.4
360,2,3.9
360,3,3.4
360,4,6.9
360,5,6.4
360,6,3.9
361,1,2.4
361,2,2.9
361,3,4.4
361,4,6.9
361,5,5.4
361,6,7.9
362,1,1.1
362,2,3.6
362,3,6.1
362,4,4.6
362,5,3.1
362,6,3.6
363,1,2.8
363,2,4.3
363,3,1.8
363,4,4.3
363,5,2.8
363,6,7.3
364,1,2.7
364,2,4.2
364,3,2.7
364,4,7.2
364,5,3.7
364,6,5.2
365,1,5.7
365,2,4.2
365,3,2.7
365,4,3.2
365,5,7.7
365,6,5.2
366,1,2.1
366,2,3.6
366,3,4.1
366,4,3.6
366,5,6.1
366,6,5.6
367,1,1.1
367,2,4.6
367,3,2.1
367,4,3.6
367,5,3.1
367,6,7.6
368,1,5.7
368,2,5.2
368,3,2.7
368,4,3.2
368,5,4.7
368,6,5.2
369,1,1.4
369,2,2.9
369,3,4.4
369,4,3.9
369,5,7.4
369,6,4.9
370,1,1.1
370,2,2.6
370,3,4.1
370,4,4.6
370,5,6.1
370,6,7.6
371,1,2.7
371,2,3.2
371,3,2.7
371,4,7.2
371,5,3.7
371,6,7.2
372,1,5.7
372,2,5.2
372,3,2.7
372,4,5.2
372,5,3.7
372,6,8.2
373,1,2.5
373,2,5.0
373,3,5.5
373,4,2.0
373,5,4.5
373,6,7.0
374,1,2.4
374,2,1.9
374,3,2.4
374,4,6.9
374,5,4.4
374,6,4.9
375,1,1.8
375,2,1.3
375,3,2.8
375,4,6.3
375,5,6.8
375,6,6.3
376,1,5.1
376,2,5.6
376,3,4.1
376,4,6.6
376,5,3.1
376,6,4.6
377,1,1.4
377,2,4.9
377,3,6.4
377,4,4.9
377,5,4.4
377,6,6.9
378,1,5.1
378,2,3.6
378,3,3.1
378,4,2.6
378,5,7.1
378,6,4.6
379,1,4.1
379,2,4.6
379,3,6.1
379,4,6.6
379,5,3.1
379,6,3.6
380,1,5.1
380,2,1.6
380,3,6.1
380,4,5.6
380,5,6.1
380,6,7.6
381,1,2.1
381,2,3.6
381,3,6.1
381,4,4.6
381,5,5.1
381,6,6.6
382,1,2.1
382,2,1.6
382,3,3.1
382,4,3.6
382,5,7.1
382,6,3.6
383,1,5.7
383,2,4.2
383,3,3.7
383,4,4.2
383,5,3.7
383,6,8.2
384,1,5.4
384,2,5.9
384,3,4.4
384,4,2.9
384,5,5.4
384,6,4.9
385,1,3.1
385,2,5.6
385,3,5.1
385,4,2.6
385,5,6.1
385,6,3.6
386,1,2.4
386,2,4.9
386,3,4.4
386,4,2.9
386,5,4.4
386,6,6.9
387,1,5.7
387,2,6.2
387,3,5.7
387,4,7.2
387,5,4.7
387,6,4.2
388,1,1.1
388,2,5.6
388,3,4.1
388,4,4.6
388,5,3.1
388,6,6.6
389,1,2.1
389,2,4.6
389,3,6.1
389,4,6.6
389,5,5.1
389,6,6.6
390,1,5.4
390,2,2.9
390,3,5.4
390,4,4.9
390,5,3.4
390,6,4.9
391,1,1.4
391,2,4.9
391,3,6.4
391,4,4.9
391,5,5.4
391,6,5.9
392,1,3.1
392,2,2.6
392,3,6.1
392,4,5.6
392,5,7.1
392,6,4.6
393,1,2.1
393,2,1.6
393,3,3.1
393,4,3.6
393,5,7.1
393,6,5.6
394,1,1.7
394,2,5.2
394,3,4.7
394,4,6.2
394,5,5.7
394,6,6.2
395,1,3.1
395,2,2.6
395,3,6.1
395,4,3.6
395,5,5.1
395,6,6.6
396,1,5.7
396,2,6.2
396,3,2.7
396,4,3.2
396,5,5.7
396,6,6.2
397,1,2.1
397,2,5.6
397,3,6.1
397,4,4.6
397,5,5.1
397,6,3.6
398,1,5.4
398,2,3.9
398,3,6.4
398,4,5.9
398,5,5.4
398,6,3.9
399,1,2.4
399,2,3.9
399,3,2.4
399,4,2.9
399,5,6.4
399,6,3.9
400,1,4.1
400,2,4.6
400,3,4.1
400,4,3.6
400,5,7.1
400,6,7.6
401,1,6.0
401,2,6.5
401,3,5.0
401,4,4.5
401,5,7.0
401,6,5.5
402,1,5.4
402,2,3.9
402,3,6.4
402,4,2.9
402,5,3.4
402,6,7.9
403,1,4.7
403,2,4.2
403,3,4.7
403,4,4.2
403,5,5.7
403,6,5.2
404,1,4.0
404,2,6.5
404,3,7.0
404,4,3.5
404,5,7.0
404,6,7.5
405,1,1.7
405,2,5.2
405,3,3.7
405,4,7.2
405,5,7.7
405,6,5.2
406,1,5.4
406,2,3.9
406,3,4.4
406,4,6.9
406,5,6.4
406,6,6.9
407,1,2.4
407,2,4.9
407,3,2.4
407,4,5.9
407,5,6.4
407,6,3.9
408,1,1.4
408,2,5.9
408,3,5.4
408,4,6.9
408,5,3.4
408,6,5.9
409,1,3.1
409,2,1.6
409,3,6.1
409,4,6.6
409,5,3.1
409,6,7.6
410,1,2.7
410,2,6.2
410,3,3.7
410,4,7.2
410,5,6.7
410,6,8.2
411,1,2.4
411,2,3.9
411,3,5.4
411,4,4.9
411,5,7.4
411,6,5.9
412,1,3.4
412,2,2.9
412,3,2.4
412,4,2.9
412,5,3.4
412,6,3.9
413,1,1.1
413,2,1.6
413,3,4.1
413,4,2.6
413,5,5.1
413,6,5.6
414,1,0.8
414,2,5.3
414,3,2.8
414,4,6.3
414,5,4.8
414,6,3.3
415,1,4.4
415,2,4.9
415,3,4.4
415,4,5.9
415,5,7.4
415,6,6.9
416,1,5.7
416,2,3.2
416,3,5.7
416,4,6.2
416,5,3.7
416,6,4.2
417,1,1.7
417,2,5.2
417,3,4.7
417,4,6.2
417,5,4.7
417,6,8.2
418,1,2.4
418,2,4.9
418,3,6.4
418,4,6.9
418,5,3.4
418,6,4.9
419,1,4.7
419,2,6.2
419,3,5.7
419,4,4.2
419,5,7.7
419,6,4.2
420,1,2.1
420,2,3.6
420,3,6.1
420,4,5.6
420,5,5.1
420,6,6.6
421,1,2.1
421,2,1.6
421,3,2.1
421,4,6.6
421,5,4.1
421,6,6.6
422,1,1.7
422,2,5.2
422,3,3.7
422,4,4.2
422,5,4.7
422,6,4.2
423,1,3.7
423,2,6.2
423,3,5.7
423,4,6.2
423,5,7.7
423,6,8.2
424,1,2.7
424,2,6.2
424,3,2.7
424,4,3.2
424,5,7.7
424,6,6.2
425,1,3.7
425,2,2.2
425,3,2.7
425,4,4.2
425,5,3.7
425,6,8.2
426,1,4.4
426,2,1.9
426,3,4.4
426,4,5.9
426,5,6.4
426,6,6.9
427,1,3.4
427,2,5.9
427,3,2.4
427,4,3.9
427,5,5.4
427,6,4.9
428,1,1.4
428,2,5.9
428,3,5.4
428,4,2.9
428,5,4.4
428,6,7.9
429,1,0.5
429,2,3.0
429,3,4.5
429,4,4.0
429,5,4.5
429,6,6.0
430,1,2.7
430,2,4.2
430,3,6.7
430,4,6.2
430,5,5.7
430,6,8.2
431,1,1.4
431,2,3.9
431,3,4.4
431,4,6.9
431,5,5.4
431,6,7.9
432,1,1.7
432,2,6.2
432,3,6.7
432,4,4.2
432,5,5.7
432,6,4.2
433,1,3.1
433,2,5.6
433,3,5.1
433,4,6.6
433,5,3.1
433,6,5.6
434,1,4.4
434,2,4.9
434,3,3.4
434,4,4.9
434,5,6.4
434,6,5.9
435,1,4.4
435,2,1.9
435,3,6.4
435,4,2.9
435,5,7.4
435,6,3.9
436,1,4.8
436,2,3.3
436,3,2.8
436,4,2.3
436,5,6.8
436,6,6.3
437,1,1.4
437,2,2.9
437,3,3.4
437,4,6.9
437,5,7.4
437,6,5.9
438,1,1.4
438,2,2.9
438,3,6.4
438,4,3.9
438,5,3.4
438,6,3.9
439,1,5.1
439,2,2.6
439,3,5.1
439,4,3.6
439,5,3.1
439,6,6.6
440,1,1.4
440,2,5.9
440,3,5.4
440,4,4.9
440,5,6.4
440,6,5.9
441,1,5.4
441,2,4.9
441,3,2.4
441,4,6.9
441,5,3.4
441,6,3.9
442,1,2.1
442,2,3.6
442,3,4.1
442,4,3.6
442,5,6.1
442,6,6.6
443,1,3.8
443,2,1.3
443,3,3.8
443,4,3.3
443,5,4.8
443,6,4.3
444,1,1.4
444,2,5.9
444,3,4.4
444,4,3.9
444,5,6.4
444,6,4.9
445,1,3.7
445,2,6.2
445,3,4.7
445,4,6.2
445,5,7.7
445,6,7.2
446,1,1.7
446,2,6.2
446,3,2.7
446,4,7.2
446,5,5.7
446,6,8.2
447,1,4.7
447,2,6.2
447,3,2.7
447,4,3.2
447,5,7.7
447,6,6.2
448,1,3.4
448,2,2.9
448,3,2.4
448,4,2.9
448,5,4.4
448,6,6.9
449,1,3.7
449,2,3.2
449,3,2.7
449,4,3.2
449,5,3.7
449,6,5.2
450,1,4.7
450,2,3.2
450,3,6.7
450,4,4.2
450,5,6.7
450,6,8.2
451,1,2.4
451,2,2.9
451,3,3.4
451,4,2.9
451,5,4.4
451,6,7.9
452,1,2.1
452,2,3.6
452,3,5.1
452,4,3.6
452,5,7.1
452,6,6.6
453,1,5.1
453,2,2.6
453,3,4.1
453,4,2.6
453,5,7.1
453,6,4.6
454,1,5.7
454,2,3.2
454,3,4.7
454,4,4.2
454,5,7.7
454,6,6.2
455,1,3.4
455,2,2.9
455,3,6.4
455,4,5.9
455,5,6.4
455,6,4.9
456,1,3.1
456,2,3.6
456,3,6.1
456,4,3.6
456,5,4.1
456,6,5.6
457,1,2.4
457,2,3.9
457,3,6.4
457,4,4.9
457,5,7.4
457,6,5.9
458,1,2.4
458,2,4.9
458,3,2.4
458,4,4.9
458,5,7.4
458,6,5.9
459,1,5.4
459,2,4.9
459,3,5.4
459,4,5.9
459,5,6.4
459,6,4.9
460,1,4.4
460,2,3.9
460,3,4.4
460,4,4.9
460,5,5.4
460,6,5.9
461,1,3.1
461,2,2.6
461,3,6.1
461,4,5.6
461,5,5.1
461,6,7.6
462,1,4.1
462,2,1.6
462,3,2.1
462,4,5.6
462,5,4.1
462,6,3.6
463,1,3.1
463,2,1.6
463,3,5.1
463,4,2.6
463,5,6.1
463,6,6.6
464,1,5.4
464,2,2.9
464,3,5.4
464,4,6.9
464,5,6.4
464,6,3.9
465,1,4.4
465,2,4.9
465,3,6.4
465,4,3.9
465,5,5.4
465,6,5.9
466,1,4.7
466,2,2.2
466,3,3.7
466,4,3.2
466,5,5.7
466,6,7.2
467,1,1.8
467,2,5.3
467,3,4.8
467,4,4.3
467,5,6.8
467,6,7.3
468,1,6.0
468,2,4.5
468,3,5.0
468,4,4.5
468,5,7.0
468,6,4.5
469,1,1.8
469,2,4.3
469,3,5.8
469,4,3.3
469,5,5.8
469,6,3.3
470,1,2.4
470,2,4.9
470,3,4.4
470,4,4.9
470,5,5.4
470,6,4.9
471,1,3.4
471,2,1.9
471,3,5.4
471,4,3.9
471,5,7.4
471,6,4.9
472,1,2.8
472,2,1.3
472,3,1.8
472,4,3.3
472,5,6.8
472,6,7.3
473,1,5.4
473,2,5.9
473,3,3.4
473,4,2.9
473,5,3.4
473,6,6.9
474,1,4.4
474,2,1.9
474,3,3.4
474,4,3.9
474,5,3.4
474,6,6.9
475,1,1.1
475,2,5.6
475,3,4.1
475,4,4.6
475,5,4.1
475,6,3.6
476,1,0.8
476,2,4.3
476,3,5.8
476,4,5.3
476,5,4.8
476,6,4.3
477,1,1.1
477,2,5.6
477,3,5.1
477,4,4.6
477,5,3.1
477,6,6.6
478,1,4.1
478,2,2.6
478,3,6.1
478,4,2.6
478,5,5.1
478,6,6.6
479,1,1.4
479,2,2.9
479,3,4.4
479,4,6.9
479,5,6.4
479,6,6.9
480,1,5.4
480,2,1.9
480,3,6.4
480,4,6.9
480,5,5.4
480,6,7.9
481,1,4.7
481,2,6.2
481,3,2.7
481,4,3.2
481,5,6.7
481,6,4.2
482,1,2.8
482,2,4.3
482,3,1.8
482,4,3.3
482,5,2.8
482,6,7.3
483,1,4.4
483,2,2.9
483,3,5.4
483,4,4.9
483,5,6.4
483,6,5.9
484,1,5.4
484,2,1.9
484,3,4.4
484,4,2.9
484,5,6.4
484,6,5.9
485,1,2.4
485,2,3.9
485,3,3.4
485,4,3.9
485,5,3.4
485,6,4.9
486,1,2.8
486,2,5.3
486,3,2.8
486,4,5.3
486,5,2.8
486,6,5.3
487,1,3.4
487,2,1.9
487,3,5.4
487,4,3.9
487,5,4.4
487,6,7.9
488,1,1.1
488,2,5.6
488,3,4.1
488,4,2.6
488,5,3.1
488,6,6.6
489,1,1.4
489,2,3.9
489,3,5.4
489,4,3.9
489,5,6.4
489,6,6.9
490,1,3.7
490,2,4.2
490,3,2.7
490,4,5.2
490,5,6.7
490,6,6.2
491,1,4.8
491,2,2.3
491,3,1.8
491,4,3.3
491,5,5.8
491,6,5.3
492,1,5.1
492,2,5.6
492,3,6.1
492,4,4.6
492,5,7.1
492,6,3.6
493,1,4.4
493,2,1.9
493,3,6.4
493,4,5.9
493,5,7.4
493,6,3.9
494,1,4.4
494,2,1.9
494,3,3.4
494,4,3.9
494,5,6.4
494,6,6.9
495,1,3.7
495,2,6.2
495,3,2.7
495,4,3.2
495,5,3.7
495,6,8.2
496,1,4.7
496,2,5.2
496,3,4.7
496,4,6.2
496,5,4.7
496,6,5.2
497,1,4.4
497,2,1.9
497,3,2.4
497,4,3.9
497,5,4.4
497,6,4.9
498,1,3.8
498,2,3.3
498,3,1.8
498,4,4.3
498,5,2.8
498,6,6.3
499,1,4.4
499,2,1.9
499,3,6.4
499,4,6.9
499,5,7.4
499,6,7.9
500,1,4.4
500,2,1.9
500,3,2.4
500,4,5.9
500,5,7.4
500,6,7.9
501,1,4.7
501,2,6.2
501,3,2.7
501,4,4.2
501,5,5.7
501,6,7.2
502,1,2.4
502,2,5.9
502,3,4.4
502,4,5.9
502,5,7.4
502,6,5.9
503,1,3.8
503,2,3.3
503,3,2.8
503,4,3.3
503,5,4.8
503,6,5.3
504,1,5.7
504,2,3.2
504,3,6.7
504,4,7.2
504,5,7.7
504,6,4.2
505,1,4.1
505,2,2.6
505,3,4.1
505,4,6.6
505,5,6.1
505,6,7.6
506,1,2.4
506,2,1.9
506,3,2.4
506,4,5.9
506,5,3.4
506,6,4.9
507,1,5.1
507,2,5.6
507,3,6.1
507,4,5.6
507,5,5.1
507,6,4.6
508,1,5.7
508,2,5.2
508,3,5.7
508,4,4.2
508,5,5.7
508,6,4.2
509,1,3.7
509,2,4.2
509,3,5.7
509,4,3.2
509,5,4.7
509,6,5.2
510,1,3.0
510,2,5.5
510,3,4.0
510,4,4.5
510,5,7.0
510,6,8.5
511,1,3.4
511,2,1.9
511,3,3.4
511,4,6.9
511,5,4.4
511,6,6.9
512,1,2.7
512,2,3.2
512,3,3.7
512,4,5.2
512,5,6.7
512,6,5.2
513,1,4.7
513,2,6.2
513,3,2.7
513,4,6.2
513,5,5.7
513,6,8.2
514,1,4.1
514,2,2.6
514,3,6.1
514,4,6.6
514,5,3.1
514,6,4.6
515,1,3.4
515,2,4.9
515,3,3.4
515,4,4.9
515,5,4.4
515,6,6.9
516,1,1.8
516,2,1.3
516,3,2.8
516,4,6.3
516,5,4.8
516,6,7.3
517,1,4.7
517,2,6.2
517,3,3.7
517,4,3.2
517,5,6.7
517,6,7.2
518,1,1.8
518,2,2.3
518,3,2.8
518,4,5.3
518,5,2.8
518,6,5.3
519,1,1.8
519,2,5.3
519,3,5.8
519,4,5.3
519,5,6.8
519,6,3.3
520,1,3.8
520,2,1.3
520,3,1.8
520,4,4.3
520,5,5.8
520,6,7.3
521,1,3.1
521,2,5.6
521,3,2.1
521,4,3.6
521,5,3.1
521,6,5.6
522,1,5.7
522,2,6.2
522,3,6.7
522,4,7.2
522,5,5.7
522,6,5.2
523,1,1.1
523,2,2.6
523,3,6.1
523,4,6.6
523,5,5.1
523,6,4.6
524,1,2.7
524,2,5.2
524,3,5.7
524,4,5.2
524,5,6.7
524,6,8.2
525,1,2.7
525,2,3.2
525,3,5.7
525,4,6.2
525,5,3.7
525,6,7.2
526,1,3.7
526,2,5.2
526,3,3.7
526,4,5.2
526,5,6.7
526,6,4.2
527,1,2.8
527,2,1.3
527,3,1.8
527,4,6.3
527,5,5.8
527,6,7.3
528,1,1.7
528,2,4.2
528,3,3.7
528,4,4.2
528,5,7.7
528,6,8.2
529,1,2.4
529,2,4.9
529,3,4.4
529,4,4.9
529,5,5.4
529,6,7.9
530,1,3.1
530,2,2.6
530,3,2.1
530,4,2.6
530,5,7.1
530,6,7.6
531,1,1.4
531,2,5.9
531,3,6.4
531,4,2.9
531,5,6.4
531,6,6.9
532,1,2.1
532,2,1.6
532,3,3.1
532,4,5.6
532,5,4.1
532,6,6.6
533,1,4.8
533,2,3.3
533,3,5.8
533,4,4.3
533,5,6.8
533,6,5.3
534,1,5.4
534,2,1.9
534,3,4.4
534,4,3.9
534,5,3.4
534,6,4.9
535,1,1.1
535,2,3.6
535,3,2.1
535,4,6.6
535,5,3.1
535,6,3.6
536,1,3.4
536,2,5.9
536,3,4.4
536,4,3.9
536,5,3.4
536,6,3.9
537,1,2.4
537,2,1.9
537,3,5.4
537,4,6.9
537,5,6.4
537,6,7.9
538,1,4.7
538,2,5.2
538,3,4.7
538,4,6.2
538,5,4.7
538,6,6.2
539,1,4.4
539,2,2.9
539,3,2.4
539,4,3.9
539,5,5.4
539,6,6.9
540,1,3.1
540,2,5.6
540,3,4.1
540,4,2.6
540,5,3.1
540,6,3.6
541,1,1.7
541,2,2.2
541,3,3.7
541,4,7.2
541,5,4.7
541,6,6.2
542,1,3.4
542,2,4.9
542,3,2.4
542,4,3.9
542,5,6.4
542,6,3.9
543,1,1.8
543,2,1.3
543,3,5.8
543,4,6.3
543,5,3.8
543,6,3.3
544,1,3.7
544,2,5.2
544,3,6.7
544,4,5.2
544,5,7.7
544,6,8.2
545,1,3.7
545,2,4.2
545,3,6.7
545,4,3.2
545,5,6.7
545,6,8.2
546,1,3.1
546,2,1.6
546,3,2.1
546,4,2.6
546,5,3.1
546,6,7.6
547,1,5.1
547,2,5.6
547,3,4.1
547,4,5.6
547,5,3.1
547,6,7.6
548,1,1.4
548,2,4.9
548,3,3.4
548,4,6.9
548,5,4.4
548,6,6.9
549,1,3.4
549,2,4.9
549,3,2.4
549,4,6.9
549,5,5.4
549,6,4.9
550,1,5.1
550,2,3.6
550,3,4.1
550,4,3.6
550,5,3.1
550,6,3.6
551,1,1.1
551,2,4.6
551,3,6.1
551,4,5.6
551,5,5.1
551,6,6.6
552,1,4.7
552,2,3.2
552,3,6.7
552,4,5.2
552,5,4.7
552,6,7.2
553,1,1.7
553,2,4.2
553,3,3.7
553,4,7.2
553,5,3.7
553,6,4.2
554,1,5.7
554,2,4.2
554,3,3.7
554,4,4.2
554,5,6.7
554,6,7.2
555,1,3.8
555,2,3.3
555,3,4.8
555,4,3.3
555,5,5.8
555,6,4.3
556,1,3.4
556,2,4.9
556,3,3.4
556,4,3.9
556,5,4.4
556,6,3.9
557,1,3.7
557,2,4.2
557,3,2.7
557,4,6.2
557,5,3.7
557,6,4.2
558,1,2.4
558,2,2.9
558,3,3.4
558,4,6.9
558,5,5.4
558,6,5.9
559,1,0.8
559,2,1.3
559,3,3.8
559,4,2.3
559,5,2.8
559,6,4.3
560,1,3.4
560,2,2.9
560,3,4.4
560,4,2.9
560,5,6.4
560,6,7.9
561,1,3.4
561,2,3.9
561,3,5.4
561,4,5.9
561,5,4.4
561,6,3.9
562,1,5.7
562,2,6.2
562,3,4.7
562,4,5.2
562,5,4.7
562,6,7.2
563,1,3.8
563,2,4.3
563,3,1.8
563,4,4.3
563,5,2.8
563,6,4.3
564,1,4.4
564,2,2.9
564,3,5.4
564,4,6.9
564,5,4.4
564,6,6.9
565,1,5.1
565,2,4.6
565,3,4.1
565,4,3.6
565,5,7.1
565,6,6.6
566,1,2.1
566,2,2.6
566,3,4.1
566,4,3.6
566,5,7.1
566,6,3.6
567,1,5.4
567,2,1.9
567,3,4.4
567,4,2.9
567,5,5.4
567,6,3.9
568,1,1.4
568,2,5.9
568,3,5.4
568,4,3.9
568,5,7.4
568,6,6.9
569,1,3.4
569,2,2.9
569,3,3.4
569,4,5.9
569,5,7.4
569,6,5.9
570,1,5.4
570,2,4.9
570,3,5.4
570,4,3.9
570,5,4.4
570,6,4.9
571,1,6.0
571,2,4.5
571,3,7.0
571,4,6.5
571,5,6.0
571,6,5.5
572,1,2.1
572,2,2.6
572,3,4.1
572,4,2.6
572,5,6.1
572,6,7.6
573,1,5.4
573,2,4.9
573,3,3.4
573,4,6.9
573,5,3.4
573,6,7.9
574,1,6.0
574,2,2.5
574,3,6.0
574,4,3.5
574,5,7.0
574,6,4.5
575,1,3.4
575,2,4.9
575,3,2.4
575,4,3.9
575,5,7.4
575,6,7.9
576,1,5.7
576,2,6.2
576,3,5.7
576,4,6.2
576,5,6.7
576,6,7.2
577,1,3.1
577,2,3.6
577,3,4.1
577,4,6.6
577,5,4.1
577,6,6.6
578,1,4.4
578,2,5.9
578,3,6.4
578,4,4.9
578,5,7.4
578,6,3.9
579,1,3.1
579,2,1.6
579,3,6.1
579,4,3.6
579,5,6.1
579,6,3.6
580,1,3.8
580,2,2.3
580,3,3.8
580,4,3.3
580,5,6.8
580,6,4.3
581,1,2.4
581,2,3.9
581,3,6.4
581,4,4.9
581,5,4.4
581,6,3.9
582,1,4.4
582,2,2.9
582,3,4.4
582,4,2.9
582,5,6.4
582,6,4.9
583,1,2.4
583,2,2.9
583,3,3.4
583,4,3.9
583,5,7.4
583,6,7.9
584,1,3.4
584,2,1.9
